host_job_create_tstamp ,host_job_serialize_time ,func_data_size_bytes ,func_module_size_bytes ,host_func_upload_time ,host_data_upload_time ,host_job_created_time ,host_status_done_tstamp ,host_status_query_count ,worker_start_tstamp ,host_submit_tstamp ,worker_cold_start ,worker_peak_memory_start ,worker_func_start_tstamp ,worker_func_end_tstamp ,worker_func_exec_time ,func_result_size ,worker_result_upload_time ,worker_peak_memory_end ,worker_end_tstamp  ,worker_exec_time ,host_result_done_tstamp ,host_result_query_count,hostname
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642965.7789688,1,1700642959.709525,1700642956.562207,True              ,65658880.0,1700642959.7923875,1700642964.7937143,5.0013268,5.0,0.0,66846720.0,1700642964.796979,5.0874536,1700642966.4620378,0,15
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642966.4051957,1,1700642959.551705,1700642956.5644207,True              ,65810432.0,1700642959.6258583,1700642964.6298926,5.00403404,5.0,0.0,66924544.0,1700642964.6331868,5.08148193,1700642966.501226,0,16
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642965.795345,1,1700642959.6701486,1700642956.5652454,True              ,65732608.0,1700642959.7589974,1700642964.764056,5.00505853,5.0,0.0,66732032.0,1700642964.766828,5.09667945,1700642966.4617586,0,2
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642965.8243113,1,1700642958.8322167,1700642956.566167,True              ,65826816.0,1700642958.939178,1700642963.9412622,5.00208426,5.0,0.0,67047424.0,1700642963.944057,5.11184025,1700642966.4603364,0,6
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642967.1572895,1,1700642960.3081348,1700642956.5674884,True              ,65818624.0,1700642960.5036829,1700642965.5065403,5.00285745,5.0,0.0,67031040.0,1700642965.5103924,5.20225763,1700642967.546486,0,4
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642966.296178,1,1700642959.6171637,1700642956.5680938,True              ,65736704.0,1700642959.7026772,1700642964.707065,5.00438809,5.0,0.0,66736128.0,1700642964.7099352,5.09277153,1700642966.5066135,0,1
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642966.3931131,1,1700642960.0616214,1700642956.5701635,True              ,65810432.0,1700642960.1401348,1700642965.1434746,5.00333977,5.0,0.0,66924544.0,1700642965.1462564,5.08463502,1700642966.505739,0,17
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642965.8407726,1,1700642959.3308694,1700642956.5704858,True              ,65785856.0,1700642959.4602818,1700642964.4609315,5.00064969,5.0,0.0,66818048.0,1700642964.4637964,5.13292694,1700642966.4648516,0,11
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642965.8622231,1,1700642959.8119917,1700642956.570758,True              ,65662976.0,1700642959.9328177,1700642964.9378774,5.00505972,5.0,0.0,66850816.0,1700642964.940822,5.12883067,1700642966.4627342,0,15
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642966.364531,1,1700642958.4350734,1700642956.5710814,True              ,65736704.0,1700642958.593451,1700642963.5972698,5.00381875,5.0,0.0,66736128.0,1700642963.6001792,5.16510582,1700642966.5038967,0,3
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642965.878264,1,1700642958.517215,1700642956.571413,True              ,65822720.0,1700642958.6134377,1700642963.6179,5.00446224,5.0,0.0,67035136.0,1700642963.6214738,5.10425878,1700642966.4624891,0,2
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642965.8970647,1,1700642958.4832554,1700642956.5721033,True              ,65789952.0,1700642958.5861237,1700642963.5909262,5.00480247,5.0,0.0,66822144.0,1700642963.5944915,5.1112361,1700642966.463967,0,9
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642967.154435,1,1700642960.1848297,1700642956.5747924,True              ,65806336.0,1700642960.310152,1700642965.3152094,5.00505733,5.0,0.0,66920448.0,1700642965.318046,5.13321638,1700642967.562052,0,11
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642965.9156086,1,1700642959.5071287,1700642956.5753376,True              ,65830912.0,1700642959.596565,1700642964.6015818,5.0050168,5.0,0.0,66994176.0,1700642964.604547,5.09741831,1700642966.4667516,0,16
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642967.1590557,1,1700642960.4898767,1700642956.5761583,True              ,65708032.0,1700642960.5605464,1700642965.5633924,5.002846,5.0,0.0,66813952.0,1700642965.5662098,5.07633305,1700642967.5665815,0,1
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642966.3483,1,1700642959.8590786,1700642956.5765004,True              ,65810432.0,1700642959.9582098,1700642964.95947,5.00126028,5.0,0.0,66924544.0,1700642964.9625278,5.10344911,1700642966.5054753,0,18
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642965.9103515,1,1700642959.3034403,1700642956.5773585,True              ,65830912.0,1700642959.3713815,1700642964.375756,5.0043745,5.0,0.0,66994176.0,1700642964.378621,5.07518077,1700642966.4661553,0,6
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642966.0595093,1,1700642959.18557,1700642956.577646,True              ,65736704.0,1700642959.3140209,1700642964.3145244,5.00050354,5.0,0.0,66736128.0,1700642964.3179588,5.13238883,1700642966.4662995,0,4
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642966.036364,1,1700642958.811166,1700642956.578021,True              ,65732608.0,1700642958.899156,1700642963.904213,5.0050571,5.0,0.0,66695168.0,1700642963.9070902,5.09592414,1700642966.4672215,0,7
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642966.0325716,1,1700642959.560134,1700642956.5783567,True              ,65609728.0,1700642959.626355,1700642964.631066,5.00471115,5.0,0.0,66789376.0,1700642964.6339447,5.07381082,1700642966.4664702,0,9
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642966.1769292,1,1700642959.8053186,1700642956.5788734,True              ,65605632.0,1700642959.872656,1700642964.8772752,5.00461936,5.0,0.0,66785280.0,1700642964.8805003,5.07518172,1700642966.5073245,0,15
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642966.0594196,1,1700642959.6349618,1700642956.5795465,True              ,65830912.0,1700642959.7114782,1700642964.7165322,5.005054,5.0,0.0,66994176.0,1700642964.719483,5.08452082,1700642966.4669485,0,3
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642966.2210093,1,1700642959.6308217,1700642956.5812998,True              ,65806336.0,1700642959.7237482,1700642964.726925,5.00317669,5.0,0.0,66920448.0,1700642964.729766,5.09894443,1700642966.5099363,0,10
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642967.1582377,1,1700642960.3804853,1700642956.581682,True              ,65810432.0,1700642960.465459,1700642965.470518,5.00505877,5.0,0.0,66924544.0,1700642965.473607,5.09312177,1700642967.5600717,0,11
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642967.160129,1,1700642960.2141812,1700642956.5820253,True              ,65826816.0,1700642960.3336546,1700642965.3378098,5.00415516,5.0,0.0,67047424.0,1700642965.3410676,5.12688637,1700642967.5499277,0,11
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642966.1914303,1,1700642960.0829756,1700642956.5828707,True              ,65810432.0,1700642960.2079215,1700642965.2099822,5.00206041,5.0,0.0,66924544.0,1700642965.2131362,5.13016057,1700642966.5138376,0,13
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642966.4304285,1,1700642960.10954,1700642956.5832863,True              ,65728512.0,1700642960.1883776,1700642965.193451,5.00507331,5.0,0.0,66658304.0,1700642965.1967778,5.08723783,1700642966.5180752,0,0
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642967.2112937,1,1700642960.5458727,1700642956.5836062,True              ,65802240.0,1700642960.6174889,1700642965.6193929,5.00190401,5.0,0.0,66859008.0,1700642965.6223855,5.07651305,1700642967.557705,0,13
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642966.454262,1,1700642960.0190625,1700642956.584381,True              ,65806336.0,1700642960.09348,1700642965.097972,5.00449204,5.0,0.0,66920448.0,1700642965.101436,5.08237362,1700642966.5123875,0,16
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642967.186175,1,1700642960.1785872,1700642956.584699,True              ,65732608.0,1700642960.2940168,1700642965.2972674,5.0032506,5.0,0.0,66695168.0,1700642965.3000174,5.12143016,1700642967.5513058,0,11
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642966.424037,1,1700642958.8146496,1700642956.586064,True              ,65617920.0,1700642958.932458,1700642963.9339004,5.00144243,5.0,0.0,66887680.0,1700642963.9373724,5.12272286,1700642966.508088,0,14
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642967.1691976,1,1700642960.2273018,1700642956.5863914,True              ,65806336.0,1700642960.31658,1700642965.3177173,5.00113726,5.0,0.0,66863104.0,1700642965.321976,5.09467411,1700642967.5633776,0,3
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642967.1712592,1,1700642960.2657845,1700642956.5868282,True              ,65728512.0,1700642960.3537602,1700642965.3588188,5.00505853,5.0,0.0,66691072.0,1700642965.3617785,5.09599376,1700642967.5531511,0,2
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642966.2212095,1,1700642958.6346817,1700642956.590232,True              ,65732608.0,1700642958.7308729,1700642963.7350671,5.00419426,5.0,0.0,66695168.0,1700642963.737849,5.1031673,1700642966.5107253,0,12
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642967.180509,1,1700642960.768525,1700642956.594623,True              ,65806336.0,1700642960.837196,1700642965.8393934,5.00219727,5.0,0.0,66920448.0,1700642965.8420255,5.07350063,1700642967.5542042,0,6
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642966.2106922,1,1700642959.9298084,1700642956.5959475,True              ,65814528.0,1700642959.9998014,1700642965.0030663,5.00326514,5.0,0.0,66985984.0,1700642965.0058398,5.07603145,1700642966.5175855,0,11
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642967.1737928,1,1700642960.726519,1700642956.5998304,True              ,65822720.0,1700642960.8253975,1700642965.830454,5.00505638,5.0,0.0,67035136.0,1700642965.8332455,5.10672641,1700642967.5570042,0,13
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642966.4392233,1,1700642959.644876,1700642956.6007874,True              ,65814528.0,1700642959.711468,1700642964.713269,5.00180101,5.0,0.0,66985984.0,1700642964.7160878,5.07121181,1700642966.5165374,0,18
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642967.18984,1,1700642961.00931,1700642956.6027248,True              ,65732608.0,1700642961.0627034,1700642966.0677538,5.00505042,5.0,0.0,66695168.0,1700642966.070475,5.06116533,1700642967.5700169,0,9
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642967.185311,1,1700642960.7634273,1700642956.6032894,True              ,65662976.0,1700642960.8316047,1700642965.8367336,5.00512886,5.0,0.0,66850816.0,1700642965.840072,5.07664466,1700642967.5606768,0,0
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642966.23362,1,1700642958.8860064,1700642956.6041694,True              ,65826816.0,1700642958.96031,1700642963.9633992,5.00308919,5.0,0.0,66990080.0,1700642963.9668508,5.0808444,1700642966.5146823,0,10
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642967.186591,1,1700642960.582611,1700642956.6047845,True              ,65892352.0,1700642960.6685658,1700642965.6732652,5.00469947,5.0,0.0,66850816.0,1700642965.6765077,5.09389663,1700642967.562888,0,8
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642967.195721,1,1700642961.7540307,1700642956.6060295,True              ,65925120.0,1700642961.8061943,1700642966.807475,5.00128055,5.0,0.0,66883584.0,1700642966.8103654,5.05633473,1700642967.5654497,0,19
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642967.1825664,1,1700642960.2186403,1700642956.6064372,True              ,65802240.0,1700642960.2771933,1700642965.2812688,5.00407553,5.0,0.0,66818048.0,1700642965.2841015,5.06546116,1700642967.5678391,0,17
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642966.27476,1,1700642959.891117,1700642956.606732,True              ,65810432.0,1700642960.0391717,1700642965.0417886,5.00261688,5.0,0.0,66924544.0,1700642965.0450966,5.1539793,1700642966.5203648,0,2
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642966.2782962,1,1700642960.0699449,1700642956.6073377,True              ,65617920.0,1700642960.1517136,1700642965.1544638,5.00275016,5.0,0.0,66887680.0,1700642965.1575732,5.08762836,1700642966.5220194,0,2
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642967.2001605,1,1700642960.9145937,1700642956.6080554,True              ,65658880.0,1700642961.0009174,1700642966.0057137,5.00479627,5.0,0.0,66838528.0,1700642966.008954,5.09436059,1700642967.5720556,0,1
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642967.1885257,1,1700642960.5919845,1700642956.6085367,True              ,65822720.0,1700642960.7042978,1700642965.707476,5.00317812,5.0,0.0,67043328.0,1700642965.7102473,5.11826301,1700642967.5696106,0,3
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642966.3183048,1,1700642958.760637,1700642956.6097934,True              ,65609728.0,1700642958.905943,1700642963.9109206,5.00497794,5.0,0.0,66789376.0,1700642963.913923,5.15328598,1700642966.5212507,0,10
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642966.2969909,1,1700642958.745372,1700642956.6104052,True              ,65789952.0,1700642958.9349344,1700642963.9375827,5.00264835,5.0,0.0,66822144.0,1700642963.9405482,5.19517612,1700642966.5281355,0,14
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642967.2035267,1,1700642961.144819,1700642956.6107342,True              ,65720320.0,1700642961.2517724,1700642966.255475,5.00370264,5.0,0.0,66826240.0,1700642966.258212,5.11339283,1700642967.5718,0,0
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642966.3330045,1,1700642959.8628285,1700642956.6113544,True              ,65789952.0,1700642960.0337222,1700642965.034918,5.00119591,5.0,0.0,66822144.0,1700642965.037913,5.17508483,1700642966.5284688,0,15
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642967.2039332,1,1700642960.8918965,1700642956.612061,True              ,65609728.0,1700642960.994491,1700642965.9994006,5.00490952,5.0,0.0,66789376.0,1700642966.0029378,5.11104131,1700642967.5713935,0,18
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642967.1935525,1,1700642960.7701037,1700642956.6123776,True              ,65925120.0,1700642960.8261957,1700642965.827395,5.00119948,5.0,0.0,66883584.0,1700642965.8303945,5.06029058,1700642967.572925,0,17
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642967.222397,1,1700642960.7366433,1700642956.6137862,True              ,65761280.0,1700642960.8306744,1700642965.8332658,5.00259137,5.0,0.0,66818048.0,1700642965.8359573,5.09931397,1700642967.5865598,0,2
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642967.2026362,1,1700642960.6068072,1700642956.6149218,True              ,65658880.0,1700642960.6854868,1700642965.6899643,5.0044775,5.0,0.0,66846720.0,1700642965.6932025,5.08639526,1700642967.5818317,0,17
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642966.3027904,1,1700642959.22711,1700642956.6154778,True              ,65806336.0,1700642959.2904177,1700642964.2954772,5.00505948,5.0,0.0,66863104.0,1700642964.29856,5.07145023,1700642966.5252025,0,10
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642967.2011297,1,1700642960.4690924,1700642956.615989,True              ,65732608.0,1700642960.588071,1700642965.5898955,5.00182462,5.0,0.0,66691072.0,1700642965.5931633,5.12407088,1700642967.57721,0,19
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642967.1993344,1,1700642960.2383597,1700642956.6163146,True              ,65720320.0,1700642960.323043,1700642965.3258958,5.00285244,5.0,0.0,66826240.0,1700642965.3291895,5.09083009,1700642967.6117709,0,10
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642967.2333455,1,1700642960.849753,1700642956.6167195,True              ,65806336.0,1700642960.927309,1700642965.9314687,5.00415969,5.0,0.0,66863104.0,1700642965.93419,5.08443737,1700642967.583968,0,14
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642966.2940862,1,1700642959.5222664,1700642956.6175056,True              ,65736704.0,1700642959.6896243,1700642964.694683,5.00505853,5.0,0.0,66736128.0,1700642964.697897,5.17563057,1700642966.5261729,0,16
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642966.3321075,1,1700642959.9117246,1700642956.61792,True              ,65699840.0,1700642959.9939487,1700642964.9975815,5.00363302,5.0,0.0,66662400.0,1700642965.000972,5.08924747,1700642966.526963,0,12
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642967.2146647,1,1700642960.3770616,1700642956.6193812,True              ,65728512.0,1700642960.5019314,1700642965.504396,5.00246453,5.0,0.0,66727936.0,1700642965.5074077,5.13034606,1700642967.5885346,0,4
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642967.2168012,1,1700642960.4143212,1700642956.619693,True              ,65794048.0,1700642960.5133877,1700642965.5185416,5.00515389,5.0,0.0,67014656.0,1700642965.52171,5.10738873,1700642967.5850532,0,10
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642967.220517,1,1700642961.207625,1700642956.620551,True              ,65728512.0,1700642961.274827,1700642966.2778938,5.00306678,5.0,0.0,66691072.0,1700642966.2811766,5.07355165,1700642967.582716,0,9
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642967.2599497,1,1700642960.495258,1700642956.6208944,True              ,65662976.0,1700642960.568721,1700642965.5737789,5.00505781,5.0,0.0,66846720.0,1700642965.5765867,5.08132887,1700642967.5822277,0,15
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642966.4461515,1,1700642959.6811728,1700642956.6217055,True              ,65921024.0,1700642959.7593644,1700642964.762468,5.00310349,5.0,0.0,66879488.0,1700642964.7657251,5.08455229,1700642966.5289216,0,19
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642966.366563,1,1700642959.8886096,1700642956.622018,True              ,65789952.0,1700642959.9649837,1700642964.9664435,5.00146008,5.0,0.0,66822144.0,1700642964.9696307,5.08102107,1700642966.5286396,0,12
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642967.21902,1,1700642960.8237026,1700642956.622658,True              ,65830912.0,1700642960.9248323,1700642965.9264717,5.00163913,5.0,0.0,66940928.0,1700642965.9298868,5.10618424,1700642967.5891192,0,19
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642967.2438204,1,1700642960.3159654,1700642956.6238558,True              ,65720320.0,1700642960.3846774,1700642965.3892713,5.00459385,5.0,0.0,66826240.0,1700642965.3921337,5.0761683,1700642967.5877404,0,18
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642966.3624418,1,1700642959.5819142,1700642956.6243174,True              ,65802240.0,1700642959.6801934,1700642964.6833866,5.00319314,5.0,0.0,66859008.0,1700642964.6860936,5.10417938,1700642966.529449,0,8
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642966.396763,1,1700642959.9317868,1700642956.6246943,True              ,65806336.0,1700642960.0281813,1700642965.0295827,5.00140142,5.0,0.0,66863104.0,1700642965.0325985,5.10081148,1700642966.529822,0,17
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642967.2355714,1,1700642961.636836,1700642956.6255567,True              ,65810432.0,1700642961.7112875,1700642966.7138977,5.00261021,5.0,0.0,66924544.0,1700642966.7171974,5.08036137,1700642967.5919795,0,15
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642967.226747,1,1700642961.1667042,1700642956.6261716,True              ,65830912.0,1700642961.2613225,1700642966.2633955,5.00207329,5.0,0.0,66994176.0,1700642966.2662048,5.09950066,1700642967.5908225,0,9
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642966.401306,1,1700642958.735651,1700642956.627068,True              ,65732608.0,1700642958.7895756,1700642963.7909195,5.00134397,5.0,0.0,66695168.0,1700642963.7938733,5.05822229,1700642966.530043,0,4
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642966.3914118,1,1700642960.0522094,1700642956.6348093,True              ,65830912.0,1700642960.116946,1700642965.1211424,5.00419641,5.0,0.0,66994176.0,1700642965.1241078,5.07189846,1700642966.5301943,0,8
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642967.254027,1,1700642960.709885,1700642956.640074,True              ,65789952.0,1700642960.7986116,1700642965.8017125,5.00310063,5.0,0.0,66822144.0,1700642965.805185,5.0953002,1700642967.591126,0,8
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642967.241505,1,1700642960.4276736,1700642956.640253,True              ,65908736.0,1700642960.5904815,1700642965.5932653,5.00278378,5.0,0.0,66867200.0,1700642965.596109,5.16843534,1700642967.5952704,0,13
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642966.3846295,1,1700642959.0086863,1700642956.6411986,True              ,65609728.0,1700642959.182236,1700642964.1828454,5.0006094,5.0,0.0,66789376.0,1700642964.1859145,5.17722797,1700642966.5314598,0,9
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642966.377313,1,1700642959.6691444,1700642956.6427274,True              ,65814528.0,1700642959.8238988,1700642964.8255813,5.00168252,5.0,0.0,66924544.0,1700642964.828476,5.15933156,1700642966.5296488,0,5
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642967.2584903,1,1700642961.6082542,1700642956.642914,True              ,65789952.0,1700642961.68717,1700642966.6898532,5.00268316,5.0,0.0,66797568.0,1700642966.6931603,5.0849061,1700642967.6020205,0,10
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642967.2390077,1,1700642960.9185784,1700642956.6434467,True              ,65814528.0,1700642961.0337288,1700642966.0377922,5.00406337,5.0,0.0,66985984.0,1700642966.0410435,5.12246513,1700642967.6186683,0,9
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642967.2594726,1,1700642961.7358358,1700642956.6442685,True              ,65830912.0,1700642961.8055632,1700642966.8106158,5.00505257,5.0,0.0,66994176.0,1700642966.813407,5.07757115,1700642967.5972967,0,12
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642967.2502725,1,1700642961.7526517,1700642956.644907,True              ,65732608.0,1700642961.81367,1700642966.8154695,5.00179982,5.0,0.0,66732032.0,1700642966.818138,5.06548619,1700642967.6198094,0,18
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642967.2575154,1,1700642961.3146224,1700642956.645012,True              ,65732608.0,1700642961.3838975,1700642966.3858075,5.00190997,5.0,0.0,66732032.0,1700642966.3889513,5.0743289,1700642967.607375,0,11
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642967.246843,1,1700642961.3344817,1700642956.645605,True              ,65732608.0,1700642961.4277165,1700642966.431391,5.00367475,5.0,0.0,66695168.0,1700642966.4343147,5.09983325,1700642967.6029148,0,19
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642967.270856,1,1700642960.4556713,1700642956.646098,True              ,65605632.0,1700642960.608523,1700642965.609591,5.00106835,5.0,0.0,66785280.0,1700642965.6125453,5.15687394,1700642967.59867,0,6
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642967.2657049,1,1700642961.0119176,1700642956.64734,True              ,65662976.0,1700642961.1917803,1700642966.1950636,5.00328326,5.0,0.0,66850816.0,1700642966.1979132,5.18599558,1700642967.6036124,0,14
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642967.2894297,1,1700642961.110129,1700642956.65305,True              ,65699840.0,1700642961.2194283,1700642966.222455,5.00302672,5.0,0.0,66699264.0,1700642966.2256737,5.11554456,1700642967.604685,0,9
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642968.0973165,1,1700642961.9304695,1700642956.6558332,True              ,65826816.0,1700642962.0336554,1700642967.0340035,5.00034833,5.0,0.0,67047424.0,1700642967.0379,5.10743046,1700642968.6461957,0,9
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642967.2596085,1,1700642961.1652298,1700642956.657514,True              ,65728512.0,1700642961.2373333,1700642966.241716,5.00438261,5.0,0.0,66691072.0,1700642966.2450194,5.07978964,1700642967.61069,0,18
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642966.3896818,1,1700642959.728156,1700642956.6586697,True              ,65818624.0,1700642959.8188598,1700642964.8225229,5.00366306,5.0,0.0,67031040.0,1700642964.8261032,5.09794712,1700642966.5304115,0,4
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642967.2609706,1,1700642960.8158543,1700642956.6598494,True              ,65683456.0,1700642960.911727,1700642965.9125323,5.00080538,5.0,0.0,66887680.0,1700642965.915326,5.09947133,1700642967.6058917,0,12
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642967.2748988,1,1700642960.6194718,1700642956.6605532,True              ,65814528.0,1700642960.6932263,1700642965.697715,5.00448871,5.0,0.0,66924544.0,1700642965.7008886,5.08141685,1700642967.6041987,0,13
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642967.258352,1,1700642960.9203818,1700642956.661012,True              ,65826816.0,1700642960.9880433,1700642965.9909315,5.0028882,5.0,0.0,66990080.0,1700642965.994099,5.07371688,1700642967.610181,0,11
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642967.2608187,1,1700642960.7075024,1700642956.6615272,True              ,65789952.0,1700642960.7806726,1700642965.7818897,5.00121713,5.0,0.0,66822144.0,1700642965.7852776,5.07777524,1700642967.612533,0,18
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642967.2783434,1,1700642960.4334328,1700642956.6620886,True              ,65658880.0,1700642960.547239,1700642965.5497072,5.00246811,5.0,0.0,66846720.0,1700642965.5529082,5.11947536,1700642967.6120448,0,16
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642967.261855,1,1700642960.7376275,1700642956.6625595,True              ,65732608.0,1700642960.7964027,1700642965.798774,5.00237131,5.0,0.0,66695168.0,1700642965.802109,5.0644815,1700642967.6119072,0,4
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642967.2954712,1,1700642960.2195718,1700642956.6634145,True              ,65789952.0,1700642960.3145232,1700642965.319065,5.00454187,5.0,0.0,66822144.0,1700642965.3218126,5.1022408,1700642967.6113024,0,4
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642967.272967,1,1700642960.8902524,1700642956.663831,True              ,65789952.0,1700642961.0169723,1700642966.0189142,5.00194192,5.0,0.0,66822144.0,1700642966.021843,5.1315906,1700642967.614561,0,0
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642967.293397,1,1700642960.277553,1700642956.6666,True              ,65822720.0,1700642960.3575163,1700642965.362567,5.00505042,5.0,0.0,67043328.0,1700642965.3654935,5.08794045,1700642967.612377,0,12
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642966.405979,1,1700642959.4572682,1700642956.6671815,True              ,65777664.0,1700642959.568133,1700642964.5714717,5.00333834,5.0,0.0,66809856.0,1700642964.5742931,5.1170249,1700642966.5323088,0,14
